	brewery_type	city	country	id	latitude	longitude	name	phone	postal_code	state	street	tag_list	updated_at	website_url	Unnamed: 0	name_on_yelp	yelp_business_id	yelp_rating	yelp_review_count	yelp_closed_status
496	micro	Vista	United States	347	33.14879	-117.221385	Barrel Harbor Brewing Co.	7607343949	92081-8450	California	2575 Pioneer Ave Ste 104	[]	2018-08-23 23:24:57.664	http://www.barrelharborbrewing.com	449	Belching Beaver Pub980	69z9BEk7CgzD591_rnyGHQ	4.5	417	False
497	micro	Vista	United States	351	33.140153	-117.227634	Battlemage Brewing Co	7602166425	92081-8556	California	2870 Scott St Ste 102	[]	2018-08-23 23:25:01.371	http://www.battlemagebrewing.com	450	BattleMage Brewing Company	AGy7cpVej1GKosa-5gRqzg	5.0	90	False
498	micro	Vista	United States	362	33.188251	-117.226238	Bear Roots Brewing Company	7607264204	92083-7230	California	1213 S Santa Fe Ave	[]	2018-08-23 23:25:12.276	http://www.bearrootsbrewing.com	451	Bear Roots Brewing	hPjheHybKZYyXSGSXaCTnA	4.5	175	False
499	brewpub	Vista	United States	364	33.2021182	-117.241029	Belching Beaver Brewery Tavern & Grill	7605995832	92084-6020	California	302 E Broadway	[]	2018-08-23 23:25:13.936		452	Belching Beaver Brewery Tavern & Grill	HeJvl-Y5-wcTenDkVJkj7A	4.0	642	False
500	brewpub	Vista	United States	401	33.148212	-117.218025	Booze Brothers Brewing Co.	7602950217	92081-8483	California	2545 Progress St	[]	2018-08-23 23:25:46.906	http://www.boozebrothersbrewery.com	453	Booze Brothers Brewing	9-UBV0-7LG2ZykfKcEoKvg	4.5	241	False
501	micro	Vista	United States	701	33.1694168	-117.2204292	Indian Joe Brewing	7602953945	92081-7900	California	2123 Industrial Ct	[]	2018-08-23 23:29:48.909	http://www.indianjoebrewing.com	454	Indian Joe Brewing	VZx02z-fhiweSpiVkLOEXQ	4.5	140	False
502	micro	Vista	United States	767	33.136105	-117.22485	Latitude 33 Brewing Co	7604106333	92081-8545	California	1430 Vantage Ct Ste 104	[]	2018-08-23 23:58:50.256	http://www.latitude33brewing.com	455	Belching Beaver Pub980	69z9BEk7CgzD591_rnyGHQ	4.5	417	False
503	brewpub	Vista	United States	929	33.230457	-117.226841	Prohibition Brewing	7602953525	92084-3321	California	2004 E Vista Way	[]	2018-08-24 00:01:12.105	http://www.prohibitionbrewingcompany.com	457	Prohibition Brewing	C1N6npBd2E7Y5ldhi61LiQ	4.0	550	False
504	micro	Vista	United States	1128	33.1359933445993	-117.223973334188	Toolbox Brewing Company	7605981477	92081-8539	California	1495 Poinsettia Ave Ste 148	[]	2018-08-24 00:04:16.030	http://Toolboxbrewing.Com	459	Toolbox Brewing Company	eHD82TMtMhL74xKqCWT9iA	4.0	145	True
505	micro	Vista	United States	1168	33.2028185	-117.2418841	Wavelength Brewing Company	7608209283	92084-6008	California	236 Main St	[]	2018-08-24 00:04:50.224	http://www.wavelengthbrewco.com	460	Wavelength Brewing Company	wjn7xGazAbrw6QUDuSFRUQ	4.5	158	False
506	micro	Watsonville	United States	501	36.9239241	-121.7623105	Corralitos Brewing Co	8317282311	95076-1046	California	2536 Freedom Blvd	[]	2018-08-23 23:27:01.251	http://www.corralitosbrewingco.com	461	Corralitos Brewing Company	AFpVlICbD7EZVm36drWEKA	4.5	75	False
507	micro	Weed	United States	835	41.4166213797254	-122.38662508476	Mount Shasta Brewing Co	5309382394	96094-2706	California	360 College Ave	[]	2018-08-23 23:59:49.795	http://www.weedales.com	462	Mount Shasta Brewing	yVp2cM6DqI3-ETNw7mnEUg	3.5	190	False
508	micro	West Sacramento	United States	1187	38.56942885	-121.541958488954	Yolo Brewing Co	9163797585	95691-3814	California	1520 Terminal St	[]	2018-08-24 00:05:07.315	http://www.yolobrew.com	466	YOLO Brewing Company	b-A6c0QzlXGSxuURtKxM9Q	4.0	152	False
509	micro	Westlake Village	United States	607	34.1529112	-118.801724	Five Threads Brewing Company		91362-4525	California	31133 Via Colinas Ste 109	[]	2018-08-23 23:28:31.349		467	Five Threads Brewing Company	q7SUOmNzFwWJb2bXDNHiNw	4.5	137	False
510	micro	Westlake Village	United States	1070	34.1448948428425	-118.796231032952	Sundowner Brewing Co.	8185979463	91361-5686	California	30961 Agoura Rd Ste 321	[]	2018-08-24 00:03:24.361	http://www.malibusundowner.com	468	MacLeod Ale Brewing	EhsJ0qjWpY93RZQA9GfzIA	4.5	372	False
511	micro	Westlake Village	United States	267	34.15334	-118.802397	14 Cannons Brewing Company	8186996165	91362-3974	California	31125 Via Colinas Ste 907	[]	2018-08-23 23:23:43.357	http://14cannons.com	469	14 Cannons	Mu16z_XkqGs20uPqxFy1kA	4.5	74	False
512	planning	Whittier	United States	754	33.9748932	-118.0336975	LA Bodega Brewing Co		90603-1207	California		[]	2018-08-23 23:58:38.467	http://LABODEGABREWINGCO.COM	470	Modern Times DTLA Dankness Dojo	orEgQRCL-LIK0abMPx1beQ	4.0	364	False
513	brewpub	Wildomar	United States	1044	33.5934457955804	-117.247952896829	Stadium Pizza - Murrieta	9516787826	92595-7314	California	32278 Clinton Keith Rd Ste 101	[]	2018-08-24 00:03:00.524	http://www.stadiumpizza.com	471	Angelos Brick Oven Pizzeria	HUpzpTYbcBFea_gf5edrpA	4.5	384	False
514	micro	Woodland	United States	392	38.6780363330699	-121.771239583043	Blue Note Brewing Company	5303584677	95695-3435	California	750 Dead Cat Aly	[]	2018-08-23 23:25:38.680	http://www.bluenotebrewing.com	472	Blue Note Brewing Company	Hpn5v1hu489xqzaN8cLVrA	4.5	85	False
515	contract	Woodland Hills	United States	601	34.1667962	-118.6057591	Fireman's Brew	8188832739	91303-2621	California	6433 Topanga Canyon Blvd # 189	[]	2018-08-23 23:28:26.846	http://www.firemansbrew.com	473	Fireman's Brew	4nh4di7RA6Z6TEZk7oTleA	1.0	1	False
516	planning	Woodland Hills	United States	899	34.1683386	-118.6059197	Paperback Brewing Company		91367-2912	California		[]	2018-08-24 00:00:44.193	http://www.paperback.la	474	Barnes & Noble	WNGjlIB_yn5cnMNgNLoUjw	3.5	146	False
517	planning	Yorba Linda	United States	1097	33.8901096	-117.8249705	The Blue Poppy Brewery		92886-7300	California		[]	2018-08-24 00:03:47.843		475	JT Schmid's Restaurant & Brewery	5VN-ELqi93lON-7jTH3RtA	3.0	663	False
518	brewpub	Yuba City	United States	1075	39.1372328602599	-121.614914694766	Sutter Buttes Brewing	5307907999	95991-4505	California	421 Center St	[]	2018-08-24 00:03:29.058	http://www.sutterbuttesbrewing.com	476	Sutter Buttes Brewing	LK7JvbXE-dUwcLTJyuCPCw	4.0	355	False
519	micro	Yucaipa	United States	411	34.033958	-117.040302142354	Brewcaipa Brewing Co.	9092722337	92399-4337	California	35058 Yucaipa Blvd	[]	2018-08-23 23:25:55.747	http://www.brewcaipa.com	477	Tuscano's & BrewQuinta	QdLSgVIJ1-FxpK_Jtk8i6w	4.5	68	False
